,State Name,County Name,Mean_Annual_AQI,Month,Day
0,Arizona,Apache,7.709677419354839,3.0,16.0
1,Arizona,Cochise,14.451612903225806,3.0,16.0
2,Arizona,Coconino,43.064516129032256,3.0,16.0
3,Arizona,Gila,42.193548387096776,3.0,16.0
4,Arizona,La Paz,40.32258064516129,3.0,16.0
5,Arizona,Maricopa,36.03125,3.03125,15.53125
6,Arizona,Mohave,5.833333333333333,3.0,16.133333333333333
7,Arizona,Navajo,9.419354838709678,3.0,16.0
8,Arizona,Pima,26.774193548387096,3.0,16.0
9,Arizona,Pinal,42.833333333333336,3.0,16.5
10,Arizona,Santa Cruz,20.129032258064516,3.0,16.0
11,Arizona,Yavapai,42.096774193548384,3.0,16.0
12,Arizona,Yuma,39.87096774193548,3.0,16.0
13,Arkansas,Arkansas,27.9,3.0,15.1
14,Arkansas,Ashley,28.09090909090909,3.0,16.0
15,Arkansas,Crittenden,35.67741935483871,3.0,16.0
16,Arkansas,Garland,29.363636363636363,3.0,16.0
17,Arkansas,Jackson,29.454545454545453,3.0,16.0
18,Arkansas,Newton,35.67741935483871,3.0,16.0
19,Arkansas,Polk,35.96666666666667,3.0,16.333333333333332
20,Arkansas,Pulaski,39.375,3.03125,15.53125
21,Arkansas,Union,31.09090909090909,3.0,16.0
22,Arkansas,Washington,38.32258064516129,3.0,16.0
23,California,Colusa,10.25,4.0,2.5
24,California,Fresno,40.34426229508197,3.4918032786885247,15.754098360655737
25,California,Inyo,7.548387096774194,3.0,16.0
26,California,Kern,7.548387096774194,3.0,16.0
27,California,Kings,33.54838709677419,3.0,16.0
28,California,Nevada,40.26229508196721,3.4918032786885247,15.754098360655737
29,California,Plumas,47.81967213114754,3.4918032786885247,15.754098360655737
30,California,Riverside,26.19672131147541,3.4918032786885247,15.754098360655737
31,California,Santa Barbara,2.0,3.0,1.0
32,California,Ventura,39.45161290322581,3.0,16.0
33,Colorado,Adams,35.72093023255814,3.2790697674418605,13.348837209302326
34,Colorado,Arapahoe,39.29032258064516,3.096774193548387,14.709677419354838
35,Colorado,Boulder,39.483870967741936,3.0,16.0
36,Colorado,Denver,32.7906976744186,3.2790697674418605,13.348837209302326
37,Colorado,Douglas,11.4,3.2666666666666666,13.733333333333333
38,Colorado,El Paso,40.27272727272727,3.0606060606060606,15.393939393939394
39,Colorado,Garfield,38.38709677419355,3.0,16.0
40,Colorado,Gilpin,45.483870967741936,3.0,16.0
41,Colorado,Jefferson,41.58064516129032,3.0,16.0
42,Colorado,Larimer,8.0,3.0,1.0
43,Colorado,Mesa,40.83870967741935,3.0,16.0
44,Colorado,Montezuma,40.935483870967744,3.0,16.0
45,Colorado,Pueblo,14.0,3.230769230769231,14.23076923076923
46,Colorado,Weld,37.9375,3.03125,15.53125
47,Country Of Mexico,SONORA,38.193548387096776,3.0,16.0
48,Delaware,New Castle,2.0,3.0,1.0
49,District Of Columbia,District of Columbia,26.419354838709676,3.0,16.0
50,Florida,Alachua,42.29032258064516,3.0,16.0
51,Florida,Bay,39.7,3.0,16.033333333333335
52,Florida,Citrus,38.29032258064516,3.0,16.0
53,Florida,Duval,46.625,3.03125,15.53125
54,Florida,Holmes,43.645161290322584,3.0,16.0
55,Florida,Manatee,0.7741935483870968,3.0,16.0
56,Florida,Marion,44.354838709677416,3.0,16.0
57,Florida,Okaloosa,34.096774193548384,3.0,16.0
58,Florida,Palm Beach,38.806451612903224,3.0,16.0
59,Florida,Pasco,41.193548387096776,3.0,16.0
60,Florida,Polk,44.58064516129032,3.0,16.0
61,Florida,Putnam,20.516129032258064,3.0,16.0
62,Florida,Sarasota,40.516129032258064,3.0,16.0
63,Georgia,Bibb,40.064516129032256,3.0,16.0
64,Georgia,Chatham,38.83870967741935,3.0,16.0
65,Georgia,Clarke,43.193548387096776,3.0,16.0
66,Georgia,DeKalb,40.29032258064516,3.0,16.0
67,Georgia,Dougherty,58.53333333333333,3.0,16.166666666666668
68,Georgia,Floyd,40.58064516129032,3.0,16.0
69,Georgia,Fulton,45.0,3.0,16.0
70,Georgia,Gwinnett,37.86666666666667,3.0,16.266666666666666
71,Georgia,Hall,40.37931034482759,3.0,15.620689655172415
72,Georgia,Henry,30.741935483870968,3.0,16.0
73,Georgia,Houston,45.41935483870968,3.0,16.0
74,Georgia,Muscogee,37.38709677419355,3.0,16.0
75,Georgia,Richmond,47.96774193548387,3.0,16.0
76,Georgia,Walker,34.225806451612904,3.0,16.0
77,Georgia,Washington,39.07142857142857,3.0,16.428571428571427
78,Idaho,Idaho,26.516129032258064,3.0,16.0
79,Idaho,Nez Perce,12.0,3.0,16.0
80,Illinois,Champaign,31.636363636363637,3.0,16.0
81,Illinois,Clark,31.64516129032258,3.0,16.0
82,Illinois,Cook,40.714285714285715,3.0,15.142857142857142
83,Illinois,Kane,43.333333333333336,3.0,13.88888888888889
84,Illinois,Madison,50.72727272727273,3.0,16.0
85,Illinois,McHenry,24.0,3.0,7.0
86,Illinois,Saint Clair,41.0,3.0,16.0
87,Illinois,Wabash,1.1612903225806452,3.0,16.0
88,Indiana,Allen,31.387096774193548,3.0,16.0
89,Indiana,Bartholomew,32.75,3.0,14.5
90,Indiana,Boone,32.70967741935484,3.0,16.0
91,Indiana,Brown,34.61290322580645,3.0,16.0
92,Indiana,Carroll,30.387096774193548,3.0,16.0
93,Indiana,Clark,34.67741935483871,3.0,16.0
94,Indiana,Delaware,32.903225806451616,3.0,16.0
95,Indiana,Dubois,29.818181818181817,3.0,16.0
96,Indiana,Elkhart,30.258064516129032,3.0,16.0
97,Indiana,Floyd,32.935483870967744,3.0,16.0
98,Indiana,Gibson,4.967741935483871,3.0,16.0
99,Indiana,Greene,34.29032258064516,3.0,16.0
100,Indiana,Hamilton,34.29032258064516,3.0,16.0
101,Indiana,Hendricks,31.612903225806452,3.0,16.0
102,Indiana,Henry,25.0,3.0,15.7
103,Indiana,Howard,31.548387096774192,3.0,16.0
104,Indiana,LaPorte,36.193548387096776,3.0,16.0
105,Indiana,Lake,37.645161290322584,3.0,16.0
106,Indiana,Madison,32.67741935483871,3.0,16.0
107,Indiana,Marion,34.61290322580645,3.0,16.0
108,Indiana,Monroe,24.90909090909091,3.0,16.0
109,Indiana,Perry,34.935483870967744,3.0,16.0
110,Indiana,Porter,34.54838709677419,3.0,16.0
111,Indiana,Posey,32.57142857142857,3.0,17.071428571428573
112,Indiana,Shelby,29.967741935483872,3.0,16.0
113,Indiana,Spencer,28.818181818181817,3.0,16.0
114,Indiana,St. Joseph,35.774193548387096,3.0,16.0
115,Indiana,Sullivan,26.363636363636363,3.0,16.0
116,Indiana,Vanderburgh,34.29032258064516,3.0,16.0
117,Indiana,Vigo,32.54838709677419,3.0,16.0
118,Indiana,Warrick,33.45161290322581,3.0,16.0
119,Indiana,Whitley,27.363636363636363,3.0,16.0
120,Iowa,Black Hawk,36.47540983606557,3.4918032786885247,15.754098360655737
121,Iowa,Bremer,34.47540983606557,3.4918032786885247,15.754098360655737
122,Iowa,Cerro Gordo,10.0,3.0,14.5
123,Iowa,Clinton,42.83606557377049,3.4918032786885247,15.754098360655737
124,Iowa,Harrison,36.032786885245905,3.4918032786885247,15.754098360655737
125,Iowa,Johnson,38.721311475409834,3.4918032786885247,15.754098360655737
126,Iowa,Lee,31.181818181818183,3.0,16.0
127,Iowa,Linn,43.885245901639344,3.4918032786885247,15.754098360655737
128,Iowa,Montgomery,38.65573770491803,3.4918032786885247,15.754098360655737
129,Iowa,Muscatine,32.26229508196721,3.4918032786885247,15.754098360655737
130,Iowa,Palo Alto,38.21311475409836,3.4918032786885247,15.754098360655737
131,Iowa,Polk,38.31147540983606,3.4918032786885247,15.754098360655737
132,Iowa,Pottawattamie,29.9,3.0,15.1
133,Iowa,Scott,47.5,3.5161290322580645,15.516129032258064
134,Iowa,Van Buren,38.59016393442623,3.4918032786885247,15.754098360655737
135,Iowa,Woodbury,26.818181818181817,3.0,16.0
136,Kentucky,Edmonson,2.0,3.0,1.0
137,Louisiana,Ascension,34.38709677419355,3.0,16.0
138,Louisiana,Bossier,32.61290322580645,3.0,16.0
139,Louisiana,Caddo,30.096774193548388,3.0,16.0
140,Louisiana,Calcasieu,45.0,3.0,16.0
141,Louisiana,East Baton Rouge,37.03125,3.03125,15.53125
142,Louisiana,Iberville,36.87096774193548,3.0,16.0
143,Louisiana,Jefferson,37.87096774193548,3.0,16.0
144,Louisiana,Lafayette,35.225806451612904,3.0,16.0
145,Louisiana,Lafourche,39.096774193548384,3.0,16.0
146,Louisiana,Livingston,41.46666666666667,3.0,16.133333333333333
147,Louisiana,Orleans,24.1875,3.03125,15.53125
148,Louisiana,Ouachita,31.193548387096776,3.0,16.0
149,Louisiana,Pointe Coupee,35.774193548387096,3.0,16.0
150,Louisiana,St. Bernard,38.58064516129032,3.0,16.0
151,Louisiana,St. Charles,11.483870967741936,3.0,16.0
152,Louisiana,St. James,29.838709677419356,3.0,16.0
153,Louisiana,St. John the Baptist,34.29032258064516,3.0,16.0
154,Louisiana,St. Martin,34.333333333333336,3.0,15.733333333333333
155,Louisiana,St. Tammany,38.74193548387097,3.0,16.0
156,Louisiana,West Baton Rouge,33.225806451612904,3.0,16.0
157,Maine,Androscoggin,14.946428571428571,3.4464285714285716,16.714285714285715
158,Maine,Aroostook,24.483870967741936,3.0,16.0
159,Maine,Cumberland,40.064516129032256,3.5161290322580645,15.516129032258064
160,Maine,Hancock,44.79032258064516,3.5161290322580645,15.516129032258064
161,Maine,Oxford,39.65573770491803,3.4918032786885247,15.754098360655737
162,Maine,Penobscot,40.557377049180324,3.4918032786885247,15.754098360655737
163,Maine,Washington,40.293103448275865,3.4827586206896552,15.931034482758621
164,Maine,York,41.278688524590166,3.4918032786885247,15.754098360655737
165,Maryland,Allegany,1.3703703703703705,3.0,16.962962962962962
166,Maryland,Anne Arundel,38.785714285714285,3.0,16.75
167,Maryland,Baltimore,36.13333333333333,3.033333333333333,15.933333333333334
168,Maryland,Baltimore (City),26.74074074074074,3.0,16.962962962962962
169,Maryland,Calvert,36.32142857142857,3.0,16.75
170,Maryland,Carroll,36.464285714285715,3.0,16.75
171,Maryland,Cecil,35.92857142857143,3.0,16.75
172,Maryland,Charles,37.535714285714285,3.0,16.75
173,Maryland,Dorchester,35.96551724137931,3.0,16.448275862068964
174,Maryland,Frederick,36.07142857142857,3.0,16.75
175,Maryland,Garrett,33.96666666666667,3.033333333333333,15.933333333333334
176,Maryland,Harford,38.5,3.0,16.75
177,Maryland,Howard,25.275862068965516,3.0,16.448275862068964
178,Maryland,Kent,38.142857142857146,3.0,16.75
179,Maryland,Montgomery,33.785714285714285,3.0,16.75
180,Maryland,Prince George's,38.0,3.0,16.75
181,Maryland,Washington,36.92857142857143,3.0,16.75
182,Massachusetts,Suffolk,2.0,3.0,1.0
183,Massachusetts,Worcester,2.0,3.0,1.0
184,Michigan,Monroe,11.0,3.0,16.0
185,Mississippi,Bolivar,37.87096774193548,3.0,16.0
186,Mississippi,DeSoto,36.516129032258064,3.0,16.0
187,Mississippi,Forrest,40.935483870967744,3.0,16.0
188,Mississippi,Hancock,39.45161290322581,3.0,16.0
189,Mississippi,Harrison,42.096774193548384,3.0,16.0
190,Mississippi,Hinds,47.28125,3.03125,15.53125
191,Mississippi,Jackson,40.67741935483871,3.0,16.0
192,Mississippi,Lauderdale,32.903225806451616,3.0,16.0
193,Mississippi,Lee,32.064516129032256,3.0,16.0
194,Montana,Gallatin,2.0,3.0,1.0
195,Montana,Lewis and Clark,1.0,3.0,1.0
196,Nebraska,Cass,14.19672131147541,3.4918032786885247,15.754098360655737
197,Nebraska,Douglas,32.6875,3.03125,15.53125
198,Nebraska,Hall,18.0,3.4,15.466666666666667
199,Nebraska,Sarpy,27.741935483870968,3.0,16.0
200,Nebraska,Washington,24.0,3.0,13.666666666666666
201,Nevada,Clark,42.6875,3.03125,15.53125
202,Nevada,Washoe,2.0,3.0,1.0
203,New Mexico,Dona Ana,31.806451612903224,3.0,16.0
204,New Mexico,Lea,13.935483870967742,3.0,16.0
205,New Mexico,San Juan,41.193548387096776,3.0,16.0
206,New Mexico,Santa Fe,7.258064516129032,3.0,16.0
207,New Mexico,Taos,16.7,3.0,15.633333333333333
208,New York,Albany,37.29032258064516,3.0,16.0
209,New York,Bronx,38.125,3.03125,15.53125
210,New York,Chautauqua,36.483870967741936,3.0,16.0
211,New York,Dutchess,37.83870967741935,3.0,16.0
212,New York,Erie,35.125,3.03125,15.53125
213,New York,Essex,43.96774193548387,3.0,16.0
214,New York,Hamilton,39.29032258064516,3.0,16.0
215,New York,Kings,21.451612903225808,3.0,16.0
216,New York,Monroe,35.75,3.03125,15.53125
217,New York,Nassau,21.75862068965517,3.0,15.551724137931034
218,New York,New York,33.90625,3.03125,15.53125
219,New York,Niagara,34.87096774193548,3.0,16.0
220,New York,Oneida,17.0,3.0,16.0
221,New York,Onondaga,36.74193548387097,3.0,16.0
222,New York,Orange,36.61290322580645,3.0,16.0
223,New York,Oswego,35.32258064516129,3.0,16.0
224,New York,Putnam,38.12903225806452,3.0,16.0
225,New York,Queens,34.96875,3.03125,15.53125
226,New York,Richmond,35.096774193548384,3.0,16.0
227,New York,Rockland,33.87096774193548,3.0,16.0
228,New York,Saratoga,36.516129032258064,3.0,16.0
229,New York,St. Lawrence,46.354838709677416,3.0,16.0
230,New York,Steuben,35.0625,3.03125,15.53125
231,New York,Suffolk,39.354838709677416,3.0,16.0
232,New York,Wayne,36.645161290322584,3.0,16.0
233,New York,Westchester,37.54838709677419,3.0,16.0
234,North Carolina,Alexander,7.451612903225806,3.0,16.0
235,North Carolina,Beaufort,3.2903225806451615,3.0,16.0
236,North Carolina,Brunswick,16.0,3.0,16.0
237,North Carolina,Buncombe,0.03225806451612903,3.0,16.0
238,North Carolina,Caldwell,0.0,3.0,16.0
239,North Carolina,Caswell,8.0,3.0,16.0
240,North Carolina,Catawba,32.65384615384615,3.0,13.5
241,North Carolina,Durham,0.06451612903225806,3.0,16.0
242,North Carolina,Haywood,3.5806451612903225,3.0,16.0
243,North Carolina,Jackson,21.11111111111111,3.0,13.0
244,North Carolina,Martin,0.12903225806451613,3.0,16.0
245,North Carolina,Mecklenburg,41.903225806451616,3.5161290322580645,15.516129032258064
246,North Carolina,Northampton,2.774193548387097,3.0,16.0
247,North Carolina,Person,2.9310344827586206,3.0,16.724137931034484
248,North Carolina,Rowan,29.03846153846154,3.0,13.5
249,North Carolina,Swain,40.714285714285715,3.742857142857143,14.128571428571428
250,North Carolina,Wake,14.46875,3.03125,15.53125
251,North Dakota,Billings,34.25806451612903,3.0,16.0
252,North Dakota,Burke,34.54838709677419,3.0,16.0
253,North Dakota,Burleigh,31.96875,3.03125,15.53125
254,North Dakota,Cass,33.03448275862069,3.0,16.724137931034484
255,North Dakota,Dunn,33.67741935483871,3.0,16.0
256,North Dakota,McKenzie,33.733333333333334,3.0,16.3
257,North Dakota,Mercer,35.064516129032256,3.0,16.0
258,North Dakota,Oliver,35.61290322580645,3.0,16.0
259,North Dakota,Ward,35.38709677419355,3.0,16.0
260,North Dakota,Williams,2.838709677419355,3.0,16.0
261,Ohio,Allen,33.61290322580645,3.0,16.0
262,Ohio,Belmont,12.161290322580646,3.0,16.0
263,Ohio,Butler,34.74193548387097,3.0,16.0
264,Ohio,Clark,39.83870967741935,3.0,16.0
265,Ohio,Clermont,35.41935483870968,3.0,16.0
266,Ohio,Clinton,33.774193548387096,3.0,16.0
267,Ohio,Cuyahoga,44.4375,3.03125,15.53125
268,Ohio,Delaware,32.903225806451616,3.0,16.0
269,Ohio,Franklin,36.375,3.03125,15.53125
270,Ohio,Gallia,16.580645161290324,3.0,16.0
271,Ohio,Geauga,36.58064516129032,3.0,16.0
272,Ohio,Greene,33.74193548387097,3.0,16.0
273,Ohio,Hamilton,43.53125,3.03125,15.53125
274,Ohio,Harrison,0.13333333333333333,3.066666666666667,22.933333333333334
275,Ohio,Jefferson,36.225806451612904,3.0,16.0
276,Ohio,Knox,34.645161290322584,3.0,16.0
277,Ohio,Lake,36.096774193548384,3.0,16.0
278,Ohio,Licking,34.45161290322581,3.0,16.0
279,Ohio,Madison,33.096774193548384,3.0,16.0
280,Ohio,Medina,37.0,3.0,16.0
281,Ohio,Miami,34.225806451612904,3.0,16.0
282,Ohio,Montgomery,40.903225806451616,3.0,16.0
283,Ohio,Morgan,3.793103448275862,3.0,15.137931034482758
284,Ohio,Portage,33.29032258064516,3.0,16.0
285,Ohio,Preble,35.53125,3.03125,15.53125
286,Ohio,Scioto,11.580645161290322,3.0,16.0
287,Ohio,Stark,41.354838709677416,3.0,16.0
288,Ohio,Summit,36.354838709677416,3.0,16.0
289,Ohio,Warren,37.645161290322584,3.0,16.0
290,Ohio,Washington,35.645161290322584,3.0,16.0
291,Ohio,Wood,29.322580645161292,3.0,16.0
292,Oklahoma,Canadian,33.67741935483871,3.0,16.0
293,Oklahoma,Carter,40.67741935483871,3.0,16.0
294,Oklahoma,Cleveland,38.903225806451616,3.0,16.0
295,Oklahoma,Comanche,37.193548387096776,3.0,16.0
296,Oklahoma,Creek,37.25806451612903,3.0,16.0
297,Oklahoma,Dewey,36.12903225806452,3.0,16.0
298,Oklahoma,Garfield,5.464285714285714,3.0,15.142857142857142
299,Oklahoma,Johnston,36.45161290322581,3.0,16.0
300,Oklahoma,Kay,31.29032258064516,3.0,16.0
301,Oklahoma,Mayes,5.777777777777778,3.0,22.5
302,Oklahoma,Muskogee,0.967741935483871,3.0,16.0
303,Oklahoma,Oklahoma,40.03125,3.03125,15.53125
304,Oklahoma,Osage,35.733333333333334,3.0,15.966666666666667
305,Oklahoma,Pittsburg,40.903225806451616,3.0,16.0
306,Oklahoma,Sequoyah,29.636363636363637,3.0,16.0
307,Oklahoma,Tulsa,40.375,3.03125,15.53125
308,Oklahoma,Washington,41.333333333333336,3.0,15.733333333333333
309,Oregon,Lane,27.193548387096776,3.0,16.0
310,Oregon,Multnomah,16.36111111111111,3.138888888888889,14.194444444444445
311,Pennsylvania,Adams,0.7903225806451613,3.5161290322580645,15.516129032258064
312,Pennsylvania,Allegheny,49.0,3.03125,15.53125
313,Pennsylvania,Cambria,0.6909090909090909,3.4545454545454546,15.072727272727272
314,Pennsylvania,Erie,1.096774193548387,3.5161290322580645,15.516129032258064
315,Pennsylvania,Lackawanna,2.306451612903226,3.5161290322580645,15.516129032258064
316,Rhode Island,Providence,9.75,3.0,19.0
317,South Carolina,Aiken,33.645161290322584,3.0,16.0
318,South Carolina,Anderson,34.193548387096776,3.0,16.0
319,South Carolina,Berkeley,34.9,3.0,16.5
320,South Carolina,Charleston,42.29032258064516,3.0,16.0
321,South Carolina,Chesterfield,38.74193548387097,3.0,16.0
322,South Carolina,Darlington,35.064516129032256,3.0,16.0
323,South Carolina,Edgefield,38.41935483870968,3.0,16.0
324,South Carolina,Florence,31.296296296296298,3.0,14.222222222222221
325,South Carolina,Greenville,43.41935483870968,3.0,16.0
326,South Carolina,Horry,36.483870967741936,3.0,16.0
327,South Carolina,Lexington,37.87096774193548,3.0,16.0
328,South Carolina,Richland,39.96875,3.03125,15.53125
329,South Carolina,Spartanburg,39.83870967741935,3.0,16.0
330,South Carolina,York,33.83870967741935,3.0,16.0
331,Tennessee,Blount,1.0,3.0,1.0
332,Tennessee,Hamilton,39.516129032258064,3.0,16.0
333,Tennessee,Knox,34.83870967741935,3.0,16.0
334,Texas,Bexar,48.45161290322581,3.0,16.0
335,Utah,Box Elder,39.67741935483871,3.0,16.0
336,Utah,Cache,40.049180327868854,3.4918032786885247,15.754098360655737
337,Utah,Carbon,42.824561403508774,3.456140350877193,14.859649122807017
338,Utah,Davis,41.57377049180328,3.4918032786885247,15.754098360655737
339,Utah,Duchesne,43.86666666666667,3.4833333333333334,15.983333333333333
340,Utah,Garfield,43.295081967213115,3.4918032786885247,15.754098360655737
341,Utah,Iron,41.81666666666667,3.4833333333333334,15.633333333333333
342,Utah,Salt Lake,49.193548387096776,3.5161290322580645,15.516129032258064
343,Utah,Tooele,42.131147540983605,3.4918032786885247,15.754098360655737
344,Utah,Uintah,36.75409836065574,3.4918032786885247,15.754098360655737
345,Utah,Utah,43.04838709677419,3.5161290322580645,15.516129032258064
346,Utah,Washington,42.0655737704918,3.4918032786885247,15.754098360655737
347,Utah,Weber,40.88709677419355,3.5161290322580645,15.516129032258064
348,Virginia,Albemarle,27.483870967741936,3.0,16.0
349,Virginia,Alexandria City,3.5,3.0,8.5
350,Virginia,Carroll,4.666666666666667,3.0,10.0
351,Virginia,Fairfax,27.64516129032258,3.0,16.0
352,Virginia,Henrico,28.193548387096776,3.0,16.0
353,Virginia,Hopewell City,5.0,3.0,10.0
354,Virginia,Norfolk City,7.5,3.0,7.0
355,Virginia,Roanoke,26.64516129032258,3.0,16.0
356,Virginia,Stafford,6.5,3.0,7.0
357,Virginia,Winchester City,5.333333333333333,3.0,10.0
358,West Virginia,Berkeley,34.29032258064516,3.0,16.0
359,West Virginia,Brooke,1.7391304347826086,3.0,18.608695652173914
360,West Virginia,Cabell,33.29032258064516,3.0,16.0
361,West Virginia,Greenbrier,35.15,3.0,19.9
362,West Virginia,Kanawha,35.875,3.03125,15.53125
363,West Virginia,Mason,6.709677419354839,3.0,16.0
364,West Virginia,Mineral,0.7407407407407407,3.0,16.962962962962962
365,West Virginia,Monongalia,34.774193548387096,3.0,16.0
366,West Virginia,Wood,32.32258064516129,3.0,16.0
367,Wyoming,Campbell,19.612903225806452,3.0,16.0
368,Wyoming,Converse,1.8709677419354838,3.0,16.0
369,Wyoming,Lincoln,6.483870967741935,3.0,16.0
370,Wyoming,Sweetwater,6.838709677419355,3.0,16.0
371,Wyoming,Uinta,5.258064516129032,3.0,16.0
